agent_name,episode,total_reward,urllc_violation_rate,embb_outage_rate,embb_throughput_variance
fixed_rr,86,-2.5,0.014285714285714285,0.007142857142857143,4.9248866213151974e-05
fixed_rr,87,-2.5,0.007142857142857143,0.02142857142857143,0.00014562074829931987
fixed_rr,88,-2.0,0.0,0.02857142857142857,0.00019274376417233578
fixed_rr,89,0.0,0.0,0.0,0.0
fixed_rr,90,-1.0,0.007142857142857143,0.0,0.0
fixed_rr,91,-1.0,0.0,0.014285714285714285,9.778911564625857e-05
fixed_rr,92,-2.5,0.014285714285714285,0.007142857142857143,4.9248866213151974e-05
fixed_rr,93,0.0,0.0,0.0,0.0
fixed_rr,94,-1.5,0.007142857142857143,0.007142857142857143,4.9248866213151974e-05
fixed_rr,95,0.0,0.0,0.0,0.0
fixed_rr,96,0.0,0.0,0.0,0.0
fixed_rr,97,-5.0,0.02142857142857143,0.02857142857142857,0.00019274376417233576
fixed_rr,98,-1.5,0.007142857142857143,0.007142857142857143,4.9248866213151974e-05
fixed_rr,99,0.0,0.0,0.0,0.0
baseline_ppo,0,-4.0,0.0,0.05714285714285714,0.0003741496598639458
baseline_ppo,1,-4.0,0.0,0.05714285714285714,0.0003741496598639458
baseline_ppo,2,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,3,-5.5,0.007142857142857143,0.06428571428571428,0.00041772959183673504
baseline_ppo,4,-3.5,0.0,0.05,0.00032986111111111145
baseline_ppo,5,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,6,-5.0,0.0,0.07142857142857142,0.000460600907029479
baseline_ppo,7,-5.0,0.0,0.07142857142857142,0.0004606009070294788
baseline_ppo,8,-4.0,0.0,0.05714285714285714,0.0003741496598639457
baseline_ppo,9,-5.0,0.0,0.07142857142857142,0.0004606009070294789
baseline_ppo,10,-4.5,0.0,0.06428571428571428,0.00041772959183673493
baseline_ppo,11,-4.0,0.0,0.05714285714285714,0.0003741496598639458
baseline_ppo,12,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,13,-5.0,0.0,0.07142857142857142,0.0004606009070294788
baseline_ppo,14,-5.0,0.007142857142857143,0.05714285714285714,0.0003741496598639458
baseline_ppo,15,-5.0,0.007142857142857143,0.05714285714285714,0.00037414965986394587
baseline_ppo,16,-7.5,0.02142857142857143,0.06428571428571428,0.00041772959183673504
baseline_ppo,17,-4.5,0.0,0.06428571428571428,0.00041772959183673493
baseline_ppo,18,-5.5,0.007142857142857143,0.06428571428571428,0.00041772959183673504
baseline_ppo,19,-5.0,0.0,0.07142857142857142,0.0004606009070294788
baseline_ppo,20,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
baseline_ppo,21,-7.5,0.02142857142857143,0.06428571428571428,0.0004177295918367351
baseline_ppo,22,-5.0,0.0,0.07142857142857142,0.0004606009070294788
baseline_ppo,23,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,24,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,25,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,26,-8.0,0.02142857142857143,0.07142857142857142,0.000460600907029479
baseline_ppo,27,-5.0,0.0,0.07142857142857142,0.0004606009070294788
baseline_ppo,28,-5.0,0.007142857142857143,0.05714285714285714,0.0003741496598639458
baseline_ppo,29,-6.5,0.014285714285714285,0.06428571428571428,0.000417729591836735
baseline_ppo,30,-4.0,0.0,0.05714285714285714,0.0003741496598639458
baseline_ppo,31,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
baseline_ppo,32,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,33,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,34,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294789
baseline_ppo,35,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294789
baseline_ppo,36,-6.5,0.014285714285714285,0.06428571428571428,0.0004177295918367351
baseline_ppo,37,-6.5,0.014285714285714285,0.06428571428571428,0.000417729591836735
baseline_ppo,38,-5.0,0.0,0.07142857142857142,0.0004606009070294789
baseline_ppo,39,-4.5,0.0,0.06428571428571428,0.000417729591836735
baseline_ppo,40,-8.0,0.02857142857142857,0.05714285714285714,0.0003741496598639457
baseline_ppo,41,-4.5,0.0,0.06428571428571428,0.00041772959183673493
baseline_ppo,42,-9.0,0.02857142857142857,0.07142857142857142,0.0004606009070294789
baseline_ppo,43,-5.5,0.007142857142857143,0.06428571428571428,0.000417729591836735
baseline_ppo,44,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
baseline_ppo,45,-5.0,0.0,0.07142857142857142,0.0004606009070294788
baseline_ppo,46,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,47,-7.5,0.02142857142857143,0.06428571428571428,0.00041772959183673493
baseline_ppo,48,-4.5,0.0,0.06428571428571428,0.0004177295918367351
baseline_ppo,49,-4.5,0.0,0.06428571428571428,0.00041772959183673493
baseline_ppo,50,-6.5,0.014285714285714285,0.06428571428571428,0.0004177295918367351
baseline_ppo,51,-4.0,0.0,0.05714285714285714,0.0003741496598639458
baseline_ppo,52,-6.5,0.014285714285714285,0.06428571428571428,0.0004177295918367351
baseline_ppo,53,-5.0,0.0,0.07142857142857142,0.000460600907029479
baseline_ppo,54,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
baseline_ppo,55,-4.5,0.0,0.06428571428571428,0.0004177295918367351
baseline_ppo,56,-10.0,0.04285714285714286,0.05714285714285714,0.00037414965986394576
baseline_ppo,57,-5.0,0.0,0.07142857142857142,0.0004606009070294789
baseline_ppo,58,-6.5,0.014285714285714285,0.06428571428571428,0.00041772959183673504
baseline_ppo,59,-4.5,0.0,0.06428571428571428,0.0004177295918367349
baseline_ppo,60,-4.0,0.0,0.05714285714285714,0.0003741496598639458
baseline_ppo,61,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,62,-4.5,0.0,0.06428571428571428,0.000417729591836735
baseline_ppo,63,-5.0,0.0,0.07142857142857142,0.0004606009070294789
baseline_ppo,64,-4.5,0.0,0.06428571428571428,0.00041772959183673493
baseline_ppo,65,-4.5,0.0,0.06428571428571428,0.00041772959183673504
baseline_ppo,66,-4.5,0.0,0.06428571428571428,0.0004177295918367351
baseline_ppo,67,-5.0,0.0,0.07142857142857142,0.0004606009070294788
baseline_ppo,68,-7.5,0.02142857142857143,0.06428571428571428,0.00041772959183673493
baseline_ppo,69,-8.0,0.02142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,70,-8.0,0.02142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,71,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,72,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294789
baseline_ppo,73,-4.5,0.0,0.06428571428571428,0.00041772959183673493
baseline_ppo,74,-6.0,0.014285714285714285,0.05714285714285714,0.0003741496598639458
baseline_ppo,75,-5.0,0.007142857142857143,0.05714285714285714,0.0003741496598639458
baseline_ppo,76,-5.0,0.0,0.07142857142857142,0.0004606009070294788
baseline_ppo,77,-5.5,0.007142857142857143,0.06428571428571428,0.000417729591836735
baseline_ppo,78,-3.5,0.0,0.05,0.00032986111111111145
baseline_ppo,79,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
baseline_ppo,80,-4.5,0.0,0.06428571428571428,0.00041772959183673504
baseline_ppo,81,-4.0,0.0,0.05714285714285714,0.0003741496598639457
baseline_ppo,82,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
baseline_ppo,83,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
baseline_ppo,84,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294789
baseline_ppo,85,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
baseline_ppo,86,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
baseline_ppo,87,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294789
baseline_ppo,88,-4.0,0.0,0.05714285714285714,0.0003741496598639458
baseline_ppo,89,-5.0,0.0,0.07142857142857142,0.0004606009070294788
baseline_ppo,90,-5.5,0.007142857142857143,0.06428571428571428,0.00041772959183673504
baseline_ppo,91,-5.0,0.0,0.07142857142857142,0.0004606009070294789
baseline_ppo,92,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
baseline_ppo,93,-5.0,0.0,0.07142857142857142,0.0004606009070294788
baseline_ppo,94,-5.5,0.007142857142857143,0.06428571428571428,0.00041772959183673504
baseline_ppo,95,-4.0,0.0,0.05714285714285714,0.0003741496598639458
baseline_ppo,96,-5.0,0.0,0.07142857142857142,0.0004606009070294789
baseline_ppo,97,-7.0,0.02142857142857143,0.05714285714285714,0.0003741496598639458
baseline_ppo,98,-5.0,0.007142857142857143,0.05714285714285714,0.0003741496598639457
baseline_ppo,99,-4.5,0.0,0.06428571428571428,0.0004177295918367351
var_ppo,0,-5.5,0.0,0.07857142857142857,0.0005027636054421773
var_ppo,1,-5.0,0.0,0.07142857142857142,0.0004606009070294789
var_ppo,2,-7.0,0.007142857142857143,0.08571428571428572,0.0005442176870748305
var_ppo,3,-6.5,0.007142857142857143,0.07857142857142857,0.0005027636054421774
var_ppo,4,-3.0,0.0,0.04285714285714286,0.00028486394557823155
var_ppo,5,-7.0,0.007142857142857143,0.08571428571428572,0.0005442176870748303
var_ppo,6,-5.0,0.0,0.07142857142857142,0.0004606009070294789
var_ppo,7,-7.5,0.0,0.10714285714285714,0.0006643282312925176
var_ppo,8,-5.0,0.0,0.07142857142857142,0.000460600907029479
var_ppo,9,-5.5,0.0,0.07857142857142857,0.0005027636054421774
var_ppo,10,-5.0,0.0,0.07142857142857142,0.0004606009070294789
var_ppo,11,-6.0,0.0,0.08571428571428572,0.0005442176870748305
var_ppo,12,-7.0,0.007142857142857143,0.08571428571428572,0.0005442176870748303
var_ppo,13,-5.5,0.0,0.07857142857142857,0.0005027636054421774
var_ppo,14,-7.0,0.007142857142857143,0.08571428571428572,0.0005442176870748303
var_ppo,15,-5.5,0.007142857142857143,0.06428571428571428,0.00041772959183673504
var_ppo,16,-9.5,0.02142857142857143,0.09285714285714286,0.0005849631519274383
var_ppo,17,-3.0,0.0,0.04285714285714286,0.0002848639455782316
var_ppo,18,-6.5,0.007142857142857143,0.07857142857142857,0.0005027636054421774
var_ppo,19,-8.0,0.0,0.11428571428571428,0.0007029478458049893
var_ppo,20,-9.5,0.014285714285714285,0.10714285714285714,0.0006643282312925176
var_ppo,21,-9.0,0.02142857142857143,0.08571428571428572,0.0005442176870748303
var_ppo,22,-6.5,0.0,0.09285714285714286,0.0005849631519274382
var_ppo,23,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294789
var_ppo,24,-7.5,0.007142857142857143,0.09285714285714286,0.0005849631519274382
var_ppo,25,-8.5,0.007142857142857143,0.10714285714285714,0.0006643282312925176
var_ppo,26,-9.5,0.02142857142857143,0.09285714285714286,0.0005849631519274382
var_ppo,27,-6.5,0.0,0.09285714285714286,0.0005849631519274382
var_ppo,28,-5.5,0.007142857142857143,0.06428571428571428,0.00041772959183673493
var_ppo,29,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
var_ppo,30,-3.5,0.0,0.05,0.0003298611111111114
var_ppo,31,-9.5,0.014285714285714285,0.10714285714285714,0.0006643282312925176
var_ppo,32,-6.5,0.007142857142857143,0.07857142857142857,0.0005027636054421773
var_ppo,33,-9.5,0.007142857142857143,0.12142857142857143,0.0007408588435374158
var_ppo,34,-6.5,0.007142857142857143,0.07857142857142857,0.0005027636054421774
var_ppo,35,-8.0,0.014285714285714285,0.08571428571428572,0.0005442176870748306
var_ppo,36,-8.0,0.014285714285714285,0.08571428571428572,0.0005442176870748305
var_ppo,37,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
var_ppo,38,-7.0,0.0,0.1,0.0006250000000000006
var_ppo,39,-5.5,0.0,0.07857142857142857,0.0005027636054421773
var_ppo,40,-9.5,0.02857142857142857,0.07857142857142857,0.0005027636054421773
var_ppo,41,-5.0,0.0,0.07142857142857142,0.0004606009070294788
var_ppo,42,-10.5,0.02857142857142857,0.09285714285714286,0.0005849631519274382
var_ppo,43,-7.0,0.007142857142857143,0.08571428571428572,0.0005442176870748305
var_ppo,44,-9.0,0.014285714285714285,0.1,0.0006250000000000006
var_ppo,45,-5.5,0.0,0.07857142857142857,0.0005027636054421773
var_ppo,46,-5.5,0.007142857142857143,0.06428571428571428,0.00041772959183673493
var_ppo,47,-8.0,0.02142857142857143,0.07142857142857142,0.000460600907029479
var_ppo,48,-5.5,0.0,0.07857142857142857,0.0005027636054421773
var_ppo,49,-5.5,0.0,0.07857142857142857,0.0005027636054421774
var_ppo,50,-9.0,0.014285714285714285,0.1,0.0006250000000000006
var_ppo,51,-6.0,0.0,0.08571428571428572,0.0005442176870748305
var_ppo,52,-8.5,0.014285714285714285,0.09285714285714286,0.0005849631519274382
var_ppo,53,-6.5,0.0,0.09285714285714286,0.0005849631519274382
var_ppo,54,-8.0,0.014285714285714285,0.08571428571428572,0.0005442176870748303
var_ppo,55,-6.0,0.0,0.08571428571428572,0.0005442176870748306
var_ppo,56,-11.0,0.04285714285714286,0.07142857142857142,0.0004606009070294788
var_ppo,57,-6.5,0.0,0.09285714285714286,0.0005849631519274382
var_ppo,58,-8.0,0.014285714285714285,0.08571428571428572,0.0005442176870748305
var_ppo,59,-6.5,0.0,0.09285714285714286,0.0005849631519274383
var_ppo,60,-6.0,0.0,0.08571428571428572,0.0005442176870748305
var_ppo,61,-7.5,0.007142857142857143,0.09285714285714286,0.0005849631519274382
var_ppo,62,-5.5,0.0,0.07857142857142857,0.0005027636054421772
var_ppo,63,-6.0,0.0,0.08571428571428572,0.0005442176870748303
var_ppo,64,-6.0,0.0,0.08571428571428572,0.0005442176870748305
var_ppo,65,-6.0,0.0,0.08571428571428572,0.0005442176870748303
var_ppo,66,-2.5,0.0,0.03571428571428571,0.00023915816326530625
var_ppo,67,-6.5,0.0,0.09285714285714286,0.0005849631519274382
var_ppo,68,-8.5,0.02142857142857143,0.07857142857142857,0.0005027636054421772
var_ppo,69,-11.0,0.02142857142857143,0.11428571428571428,0.0007029478458049893
var_ppo,70,-9.0,0.02142857142857143,0.08571428571428572,0.0005442176870748303
var_ppo,71,-8.0,0.007142857142857143,0.1,0.0006250000000000004
var_ppo,72,-5.5,0.007142857142857143,0.06428571428571428,0.000417729591836735
var_ppo,73,-5.5,0.0,0.07857142857142857,0.0005027636054421772
var_ppo,74,-7.0,0.014285714285714285,0.07142857142857142,0.0004606009070294788
var_ppo,75,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
var_ppo,76,-6.0,0.0,0.08571428571428572,0.0005442176870748305
var_ppo,77,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
var_ppo,78,-4.5,0.0,0.06428571428571428,0.000417729591836735
var_ppo,79,-8.5,0.014285714285714285,0.09285714285714286,0.0005849631519274382
var_ppo,80,-6.0,0.0,0.08571428571428572,0.0005442176870748303
var_ppo,81,-5.5,0.0,0.07857142857142857,0.0005027636054421773
var_ppo,82,-8.0,0.014285714285714285,0.08571428571428572,0.0005442176870748306
var_ppo,83,-9.0,0.007142857142857143,0.11428571428571428,0.0007029478458049893
var_ppo,84,-8.5,0.014285714285714285,0.09285714285714286,0.0005849631519274382
var_ppo,85,-9.0,0.014285714285714285,0.1,0.0006250000000000006
var_ppo,86,-8.0,0.014285714285714285,0.08571428571428572,0.0005442176870748305
var_ppo,87,-8.5,0.007142857142857143,0.10714285714285714,0.0006643282312925176
var_ppo,88,-4.0,0.0,0.05714285714285714,0.00037414965986394587
var_ppo,89,-5.5,0.0,0.07857142857142857,0.0005027636054421774
var_ppo,90,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
var_ppo,91,-7.0,0.0,0.1,0.0006250000000000006
var_ppo,92,-9.0,0.014285714285714285,0.1,0.0006250000000000006
var_ppo,93,-5.5,0.0,0.07857142857142857,0.0005027636054421774
var_ppo,94,-6.0,0.007142857142857143,0.07142857142857142,0.0004606009070294788
var_ppo,95,-5.5,0.0,0.07857142857142857,0.0005027636054421774
var_ppo,96,-6.5,0.0,0.09285714285714286,0.0005849631519274382
var_ppo,97,-9.5,0.02142857142857143,0.09285714285714286,0.0005849631519274382
var_ppo,98,-6.5,0.007142857142857143,0.07857142857142857,0.0005027636054421774
var_ppo,99,-5.5,0.0,0.07857142857142857,0.0005027636054421774
